job_title,city,count,percent
e83993469ee24141b787e90f400b1e23FX,P512,1,100
e839a3ae7b03db9fb4d81ff33c546252Jj,Y633,1,100
e839c95b02a8818d103b85311fc774f4TO,P949,1,100
e839fdf1d8e4439c014f0ebc76187e1fOw,F047,1,50
e839fdf1d8e4439c014f0ebc76187e1fOw,K115,1,50
e83a32fec79f8661e281885c04bb0b28EE,V449,1,100
e83b17582cc0877eab02d99e7f1223cdSF,Y232,1,100
e83b2de450a50570b6c716682024ed35Fj,R761,1,100
e83b3f1c735a580f6d853813ca276de6SK,Y232,1,100
e83b44b00d0a230060742bbd55e64092bJ,J232,1,100
e83bcc1158db373643525b809c02dc3eGT,S542,1,100
e83bf78ed9df3b13d9ae2cf80dcbd810Kp,P949,1,100
e83ca369b349456200289897e3f7fe94VH,M060,1,100
e83cea08395c82f0747046dc5acba651zL,V449,1,100
e83d08e5455eae92b6daae73fed11504pE,S959,1,100
e83d16657c3c0a2270d7ca49a5b38196oN,N806,1,3.23
e83d16657c3c0a2270d7ca49a5b38196oN,R892,1,3.23
e83d16657c3c0a2270d7ca49a5b38196oN,S959,1,3.23
e83d16657c3c0a2270d7ca49a5b38196oN,V079,1,3.23
e83d8f30d6cbcbffae81cb77b643dc7bSK,F379,1,4.55
e83d8f30d6cbcbffae81cb77b643dc7bSK,S959,1,4.55
e83dd9db93b6b45ce2730f8b95dc11e9SN,F379,1,100
e83f027563af16eab6fab6357b85ec80om,V932,1,100
e83fbdb60a817c9cfb2af957e5ba2cc0VW,M935,1,100
e8405b388bde19cdbfa9fd728865885fDJ,B170,1,100
e8411f5eba55a7d38360f95e24a78687En,G282,1,100
e8413696eb3dfbf2449a8e5a47ceebc0rl,Y253,1,100
e8420b719387bc42692c64e851f342e9pj,Y232,1,100
e842ae968dcd5d6936163e214821cf83PH,R892,1,100
e842af31201d0b607a1d2aa7c05b1e62ha,A570,1,100
e842cfb285d6de446fc5f3889845ee2bGk,O198,1,100
e843519350001dd17287e733c3a3fda4tB,R892,1,100
e8439a1553cfb4eaf4b9375ee7092949RK,C144,1,7.14
e8439a1553cfb4eaf4b9375ee7092949RK,F379,1,7.14
e8439a1553cfb4eaf4b9375ee7092949RK,J351,1,7.14
e8439a1553cfb4eaf4b9375ee7092949RK,K445,1,7.14
e8439a1553cfb4eaf4b9375ee7092949RK,O482,1,7.14
e8439a1553cfb4eaf4b9375ee7092949RK,R988,1,7.14
e8439a1553cfb4eaf4b9375ee7092949RK,U072,1,7.14
e8439a1553cfb4eaf4b9375ee7092949RK,W823,1,7.14
e8439a1553cfb4eaf4b9375ee7092949RK,Y633,1,7.14
e843be7157acf24ea6665f4c5281005cUi,K115,1,100
e843f154dbe65131a9f77c34586a199dxx,S959,1,100
e844fb9453963d98a575d63153675f84sQ,A181,1,100
e845267f2dd5ebc3a1e297769132d2felU,J351,1,100
e846ccaf7aac581c5d6c92f708eea6c7uQ,X246,1,100
e84777b27d4d872948edc417808074dait,F379,1,100
e84795ce0984b872f43773d1effc89a3lK,A497,1,100
e847b3a73289a93d07aff7cb768d1a21PM,T182,1,50
e847b3a73289a93d07aff7cb768d1a21PM,V932,1,50
e847d725dd2f8af01b70b8194e450df1XL,S335,1,100
e848d97c97a4b3db85aa7213278db047PS,L802,1,100
e849415d3aa18460031e23ed533026e8YP,F379,1,100
e849cccf3c66228491c8d1b4274ffae1Rn,Y232,1,100
e84a84c105b77816d3975a6f385175e4Ty,Y633,1,100
e84aaceae1cf1714ad5b2008d1493788Ni,V932,1,100
e84b8dd4af161a8164b0df78a71d868aEI,F379,1,100
e84c11c751a0dc8debd6301cd139df8fES,N806,1,100
e84c5b6efe92a0b2c5dfdd9340d0888agP,S542,1,100
e84c8159b580097e5558fd61bc0e001cQc,R892,1,100
e84db794e3cac82608e5fb675d51b83cmp,Y232,1,100
e84dd32bc452bea0f7bfbb66a4fbdaf6hP,V932,1,100
e84e3f35a427696b5824ee7b63f1bff8Nt,R892,1,100
e84e48d2e54b4b9d0a1d4cdf8001c2e8cT,S959,1,100
e84f217a58d732664f4193fd2a846dbacv,Y232,1,100
e84f5176a530805134898e2a459d74e0wA,Y633,1,100
e84f57a982e1658bd0a3ab70636c9971rB,P949,1,100
e84f62c5dfccc9ac9edd53016d87fa65QJ,K115,1,100
e84fa6e0dd5ba63baa50eb136712ae99eh,F047,1,100
e8502702df0cbb96432b08550be137a5GM,N806,1,100
e85045c487b048cc242f0875295c7399dw,S959,1,100
e8505a9204a71706305e85ae4abe26b0DC,B170,1,100
e850748d9cb9ad95d3bae01c7cc1005aVg,F379,1,100
e850e8fa1d78e729400c957fcb42b05fXI,F379,1,100
e851e90742ea90d0ee22c36500d64ffacW,F379,1,100
e8522e8994935d5bde8a6f9fb191c0e3YC,I652,1,100
e852322fb6a9028e0f9ba11fa5545457yY,N806,1,100
e8527dfde7ef96d861178d6d3b456626Oz,P050,1,100
e85437860e088771744a8b1dc7f847faFJ,F047,1,100
e8551110a8473bcdd440aa94078eab12Lr,J130,1,100
e856246a790613b8a580f2d14555b374KZ,K115,1,100
e857178ec12815c4511c5d5f9448f540rt,V932,1,100
e857720151ecb1dbcbd5c717c44e70d3QT,S542,1,100
e857819e2a3f9c8a8830e486c528f193bq,B170,1,100
e85820c2bbfa7038001bfe671fb70bf3OJ,I529,1,100
e8589b3fd62cba4997aac98cc1ca7ddeKS,S959,1,100
e85916aeec5555c9622e9a5302738e79qh,W055,1,100
e8593aceef4af67132757b887bce535eZp,K115,1,100
e85a3b1c727b71f37fe3f93dfa1409e6iX,S542,1,100
e85a642aec05c84fde1c2c15be19764dQB,P949,1,100
e85b4226b0a78d020d028c79331bb4b5vm,F047,1,100
e85bbe5b9c734c4a474c527990fd90b7Ch,Y633,1,100
e85c3c90631839b7811201689fd6b71dRm,P949,1,100
e85c48c691cdcc1bafc32b87a847d09fmG,Y232,1,100
e85cf957e18f870241f3e5a20b0d4170ow,F047,1,100
e85d30aa33a8acd74a7da12ce7b22ae0qG,Y633,1,100
e85d6a07a1078785baee873931ff465dHS,F379,1,25
e85d6a07a1078785baee873931ff465dHS,K845,1,25
e85d6a07a1078785baee873931ff465dHS,S528,1,25
e85d6a07a1078785baee873931ff465dHS,X246,1,25
e85e75e07160afe1d875ac11240fccb3KG,B170,1,100
e85ea80e942cf861f0f6ee688441fa88ZS,O198,1,100
e85ef44512dc2f9a29899b9b6a1cf9b1NU,K115,1,100
e85f3a8569c49046f1304375f4423d72hb,S732,1,100
e85f460df3352307ed436ff152a01233qA,S542,1,100
e85f8aafbb835291b3a10988cfa0a49cYi,K115,1,100
e8602b9a7ed7be81e245925dfd33c81aRI,F379,1,50
e8602b9a7ed7be81e245925dfd33c81aRI,V449,1,50
e860f6d721d54ab3f51148b8ec6fae92gW,K115,1,100
e861c2832f0643075a55dc87f9ffee00Yj,K389,1,100
e861cfbc934f2578a88f997ab32e01d7Rh,F047,1,100
e861d6afccdea26e8f8094c478eb391bYC,B736,1,100
e861ef5c4eaa452ff230afc055700cb1PF,O198,1,100
e861fa42c768a0b031dd41765a889fb5wu,N164,1,100
e8620bd4357dcc681a7496b8a0088b41Gn,V449,1,100
e86212fd321cbd69643a6342deca543dNU,Y232,1,100
e863546575b864fac10944e9213c2698Qi,K115,1,100
e863567048cab74282e0c965cc687378Do,F047,1,100
e8636b1ca9e14ae2300a104ff6c55a07eW,N806,1,100
e863d55cdb4deed3b7b26a3c89e0eaf0Sa,B170,1,100
e864106113350232c973c35eabe7cbcdIB,N806,1,100
e86419afeb60e11b2db084fe1d84fd7aau,B170,1,100
e8645839682d18e1feba0100a5c0d374My,R892,1,100
e864a25e2d160c7614845821214c4fe4wW,O198,1,50
e864a25e2d160c7614845821214c4fe4wW,P949,1,50
e864dddc810c0027a96185bce3b8ad15sU,Y633,1,100
e8658cefb1de241c751f412d2007ffeaKy,Y633,1,100
e866c08fc9b4b5f7dad414e73ef516a1Jy,N806,1,100
e866ed45695456c85ab3a05928111641bL,S542,1,100
e867d82c44808b16236b73b6f8483559IC,F047,1,100
e868635b4617471a75abcda646691afdbu,F047,1,100
e8689311a74898f6569a8cf0930f7ce1BC,F047,1,100
e869b8bc5b1d683aa1be9e4dab602919JK,A802,1,10
e869b8bc5b1d683aa1be9e4dab602919JK,A861,1,10
e869b8bc5b1d683aa1be9e4dab602919JK,O323,1,10
e869b8bc5b1d683aa1be9e4dab602919JK,P258,1,10
e869b8bc5b1d683aa1be9e4dab602919JK,Q715,1,10
e869b8bc5b1d683aa1be9e4dab602919JK,R083,1,10
e869b8bc5b1d683aa1be9e4dab602919JK,S213,1,10
e869b8bc5b1d683aa1be9e4dab602919JK,V726,1,10
e869b8bc5b1d683aa1be9e4dab602919JK,V996,1,10
e869b8bc5b1d683aa1be9e4dab602919JK,X798,1,10
e869e370efb2b8b4beb9c82314448ab2bo,F379,1,100
e86a115d6ec5a8f4b90553a9ad767ce2qY,F047,1,100
e86a34580ee47e45dd5bfe4761226568lo,F379,1,100
e86a8a5c14f78a949f8d982fc2765b98Tq,Y633,1,100
e86a96848a3e31a6b5d08ca6217ffc5cVo,T766,1,100
e86a9d190918ab158ff66050c9076d42hI,W029,1,100
e86aaa2b46dda9e87fbbf3407ff56e30ZY,F047,1,50
e86aaa2b46dda9e87fbbf3407ff56e30ZY,O198,1,50
e86af044a67ee9cd54e2cea31b4b61b4HW,S959,1,100
e86c038f25a2dd1646a2af76b63d3154Cy,R892,1,100
e86c306f50bc4fc2c4790403f01e6adaBG,F379,1,100
e86e6686df39dc15637a266c6cc8fe07zZ,V932,1,100
e86e91e97dcc9ec167fe27b2d88afd69zl,F047,1,100
e86ec66b50b25b9281d3b755dc19895fii,B170,1,50
e86ec66b50b25b9281d3b755dc19895fii,D346,1,50
e86f122bdcbfb17edfb16817c5da1648Im,V449,1,100
e86f225c69469ff1b5a560d043d90044uE,B937,1,100
e86f9fb797c4ca75c4f2fcb85b316985zi,N806,1,100
e86fc547f016ac0fa07b7db63618b402uL,S542,1,100
e86fc96f803d9ca16da94112a5bab091ou,P949,1,100
e86fdae9e4f5413aa5725172d2db5c02Ym,R892,1,100
e86ff0e5f79c9b61424e796c49c8b7e3Uo,U192,1,100
e8712ab3f517594a484ea36aedc69653Md,F047,1,100
e871426f39bbc76500a53c5b76f195cdNR,P949,1,100
e87151c8367b9881e9c4ce29141985c1gI,B170,1,50
e87151c8367b9881e9c4ce29141985c1gI,P949,1,50
e871e73b7f81abcd50f2fee3d3c47192re,V449,1,100
e872265d713c9fdad22d0927463671e9mt,F047,1,100
e872860b2a3b3edf9b250a4e557720aeqV,Y633,1,100
e872bb892b29ed606f0e6af0c51e998amp,K115,1,100
e872dc681cc913c5a8c274d5ff027b4dUx,Y633,1,100
e8737a2af71ca277abc76687e29c38f5gF,Y633,1,100
e8738b1833cf616916b53209254b26cdaa,N806,1,100
e8743a8cb0095249d59c1bf45869449cmO,R892,1,100
e87492ef793e403c1c0b6bd82b1582b4Kw,R892,1,100
e874e7c66563ef121c532e2d1e25449eKR,O198,1,100
e8759c472726fb176ada06f87ffc92f2om,F379,1,100
e875f42af7da0f14ac2e00cdd923fff5OT,Y232,1,100
e8761c2a96d1cff528de6873c8aa11bfcl,S542,1,100
e8766dff230e37275e03ba0f2a69fa99vQ,V449,1,100
e876ade7f144d3d1a979eab606979177IF,V449,1,100
e877269e4e00ba145e4fe69289ee09c5Gd,F379,1,100
e8772aebdd0cd7b6431f9de609000613dk,K132,1,100
e877c5dd6a4ff79a5050c76e62f845fdMf,F047,1,100
e87812b4b92b2645943129f2f6f56ceeMm,V932,1,100
e8784922c6769473eab68016c770f7baBS,S542,1,100
e87863653f446037272f8796460efadeEW,I426,1,100
e8790614c0d61b20736ede7e3a68e6b1WC,Z885,1,100
e879703e7668ee65f846363ce2b5f324Co,B729,1,33.33
e879703e7668ee65f846363ce2b5f324Co,H574,1,33.33
e879703e7668ee65f846363ce2b5f324Co,Z463,1,33.33
e8798535569959cc1d953add6be1681cLk,R892,1,100
e879943061c683ef05b0b1a1d0cf14b0IB,R892,1,100
e87a00c9d3a19580d4fa1f5ca5c5b05cyq,N806,1,50
e87a00c9d3a19580d4fa1f5ca5c5b05cyq,Z824,1,50
e87a165771b6b3b4da0cdf2130726987VU,K294,1,100
e87a1f354d85b5b4197f50ef07973a76jF,Y633,1,100
e87acfb62d8181d62974252c10775ceeZu,Y232,1,100
e87ad4f232c203672b5d8d59c9774b91SC,B170,1,100
e87af8761ee43479b75b46357f60fd1dBw,Y633,1,100
e87b322ece5057a2b8b8ce1c659323d7oh,A802,1,100
e87c28b8a3ce57f52a8adb6c98ff7f60vL,Y232,1,100
e87ce877f057e2e5077edbd161ab3f87CH,S959,1,100
e87dbe260f74c7e0bdefdf379fa3538aHE,V449,1,100
e87e12ba0d0fb9924a917e34b760b334BP,J565,1,100
e87e1f4598fd77e772811f6b396fd6c0qC,V932,1,100
e87e484c209d126168c1fca5dc3763b8Pq,Y633,1,100
e87e8206f01baf05b592bbd0981c0359ep,F379,1,100
e87ec42ddd5834d9e14c7b2f7929c430Tx,S959,1,100
e87ee9a532aadb4821d007455ac2cdb2aS,P949,1,100
e87f521d317ec0fe953fcd88205f4d63dB,V625,1,100
e87f884c91f636b305543b01d20543ebAq,O824,1,100
e87f943bd98ab0e1a40d4b8fdfb205b8gf,N806,1,100
e87fb1fa69dc0468acfe17342a236d35hy,S542,1,100
e87fb3b7f63b63e0eecc7c833145da7dPq,I345,1,33.33
e87fb3b7f63b63e0eecc7c833145da7dPq,N806,1,33.33
e87fb3b7f63b63e0eecc7c833145da7dPq,S959,1,33.33
e8800839d0e1d47a7210e7f8345dec4bjY,K115,1,100
e8800a2fd8a2a378886c8b1063c8e6c8bJ,V449,1,50
e8800a2fd8a2a378886c8b1063c8e6c8bJ,V932,1,50
e8802848155703959d6bbd5acf5d3571Pa,S542,1,100
e88037c424bfd4cce7eb5e305c7df9f7OM,Y232,1,100
e8804549a8650e2a1ea8baadc5344892mN,D490,1,100
e8811d88a6e0e0a41486a911cc2d19ffUv,V996,1,100
e88157c035719aa2e3adb5d0df0cf3f5tI,B170,1,100
e88259d9991d0478ee31299e54a1a8f5SS,F047,1,100
e8829467f63551ae6ef6fdf8d0557c62ts,N806,1,100
e88429195952f82c1673e95e4c791756Fx,P202,1,100
e8846725c243975f87c4871245cdc432AY,K115,1,100
e8856c14e2d2927d5734036ee7698deeww,P949,1,100
e885814ca6443c9b4f2a777df1d87c6auD,S959,1,100
e8862ec9c3c5c83faa822e926b08544bMh,V932,1,100
e886bb416e0b1f84adeae3ce762c0dbelv,P949,1,100
e886f799241cdc6f8ed958dbae42a541Fn,L088,1,100
e886fcdf5ba11d7272cb4050dd8cbeb9cv,N806,1,50
e886fcdf5ba11d7272cb4050dd8cbeb9cv,V932,1,50
e8879296c55cd08127f6f1ac694b9b8ckU,P949,1,100
e887b95005480a910614428c89cb9631CZ,R892,1,100
e887e59b3e1384b3a3aea0b7e9343795HV,S542,1,100
e88873a0d938514e02f5f9b1b8fe9fa7Wo,R892,1,100
e888cf5de09acc82359a3ffb3c9c38bebC,I529,1,100
e888ecb68035da217e2acd1f1e14383bCM,N806,1,100
e88b28e2788e44f8ef344feb1e3d8630PT,B623,1,100
e88b93f814e4f901af72dfa5b21d918epZ,Y232,1,100
e88bb07114938f1c7d7e8d0a135d7bc0TY,U183,1,100
e88bbb945a5fb4cd37d75e55fc73fbabip,I227,1,0.91
e88bbb945a5fb4cd37d75e55fc73fbabip,L599,1,0.91
e88bbb945a5fb4cd37d75e55fc73fbabip,M060,1,0.91
e88bbb945a5fb4cd37d75e55fc73fbabip,P773,1,0.91
e88bbb945a5fb4cd37d75e55fc73fbabip,S959,1,0.91
e88c02274b2ae2dc20b8b1e9eac464d3vH,V449,1,100
e88d636a89a51a6221971870b4fefbf1xw,B170,1,50
e88d636a89a51a6221971870b4fefbf1xw,Y633,1,50
e88d76f8e692337a4060cb14a0b3a2bcfq,F379,1,100
e88e722a6611426ba79f6954ead9cc0emK,L088,1,100
e88ec2da8c6990aa205a1a72ec0f73f2Ms,P949,1,100
e88f715e1526b83bf8ceb1bb46ef0eaeZL,S546,1,100
e88f915f3478f19b4cc12acbae628e0dYJ,O198,1,100
e88fa494a78250982782336f26393dcajY,R494,1,100
e88ff0ad93dac1f1b247f7b7566b1373Mi,V449,1,100
e88ff905e521aff8b77ab6ad02b9fb3egv,Y232,1,100
e890feb49cc8002e8275c4de6f7dcc9bTx,R892,1,100
e891681f615e52c183ce9d1550aa90c6kL,R892,1,25
e891681f615e52c183ce9d1550aa90c6kL,V932,1,25
e891bfd09df0109867bf6426383f5508iK,P773,1,100
e892027494e55f62d7cca86577f5bbbfXn,R892,1,100
e89258d16e30af22fc9708b543a58bdaRK,O198,1,100
e892cc15844b173194bd2674bc6d7f2fIF,P949,1,100
e893c92d2e9a03940580cb6490cbfd02Ej,B170,1,12.5
e893c92d2e9a03940580cb6490cbfd02Ej,S542,1,12.5
e893ce1f1e508c6423a74ad12a50a255ee,F379,1,100
e893d2a5a4b05f6609936944f192991eVm,S542,1,100
e893fab54624faae19aa6d4e7215ac25sU,S542,1,100
e89455b70300113e00f5bbc7f1e9d5aexR,O198,1,100
e89469c812affd8af4068e11ef23d1aaFO,T182,1,100
e8952667716e6ba2e4119686901e227aAA,P949,1,100
e89575f21f10bc88791aa4d04045394cnJ,S124,1,100
e895e122d0afe7e7a99cf73a43dab9d8LC,K115,1,33.33
e895e122d0afe7e7a99cf73a43dab9d8LC,R892,1,33.33
e895e122d0afe7e7a99cf73a43dab9d8LC,Y232,1,33.33
e896635347c3aa7d142ae224e50858deXU,V932,1,100
e8966cbf40a28a47cdf7e9533d81a669Gs,V449,1,100
e89696b0241f6087d3d1a95c05da565ajz,B170,1,100
e896982a51b5d9977fe3998079758330jl,M247,1,100
e896bd2208736e512b262c936737e237oM,S655,1,100
e897010ecc0f1e9b9dd48b796caf9bdfmb,S959,1,50
e897010ecc0f1e9b9dd48b796caf9bdfmb,V932,1,50
e8978cd4f78af39a2846a46f7244ec2fPK,Y232,1,100
e897bb96673480440be721ed296bb19fNB,B170,1,100
e897d7c91905bda90b40917c14aa1f42Xv,S542,1,100
e89830d8d80c32004fc203bd25568cbaub,N806,1,100
e89a31f756bd8571d65b4f2e436ad81dsR,A155,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,A845,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,D051,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,D575,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,G378,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,I227,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,J037,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,J565,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,K132,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,M585,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,N273,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,O910,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,P512,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,R083,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,S542,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,S959,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,T526,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,U183,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,U561,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,V436,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,V449,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,Y031,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,Z347,1,3.85
e89a31f756bd8571d65b4f2e436ad81dsR,Z490,1,3.85
e89a926d94e7a46d6b267ffebbc558e5pp,Z581,1,100
e89a9c699adbe4f0449aedd90f9e27dfiv,F379,1,100
e89aed587383a6c4140cb811494c77aaeL,Y232,1,100
e89b3b1ee0ea422542e444bb96b5f451MK,N806,1,100
e89b83c83071e1aaf79036a20e2aea1bph,O198,1,100
e89c3c2b6c7f1e274ee2e0c44085a054OP,L518,1,100
e89c404d5b28db5d02db2118d1f0d5ebVX,M585,1,100
e89c8c9bef7ae1aa87334562fe4ffe47Wo,Y232,1,100
e89c9a544916c35595d77916129b9379KZ,R892,1,100
e89d9956967f743484fb2251daf26b43LO,V436,1,100
e89e06eb258b59d3fd16108cbafee153EV,Y232,1,100
e89e43715f871efebc7e8d924f7d7a18ux,F047,1,100
e89f5ed53f57db1d40b93ac731a58e2cxV,L977,1,100
e89fe2db430b7cbfe423af5a20e46097bi,R892,1,100
e89ffa9582b637c19e0ca36846e65f9eZl,O198,1,100
e8a00b2849798fd1914edd64f78c7e8ebI,O525,1,100
e8a07a6077a7b23fa30d4ff85edeb7c4pQ,P949,1,50
e8a07a6077a7b23fa30d4ff85edeb7c4pQ,Z885,1,50
e8a13cfa5e9c5cf08aa8637b11cf4f67sd,Y232,1,33.33
e8a14b00a7c9d337fb0330e92aa4f854xd,D022,1,100
e8a1572eded1121bf052154cffe0300fwD,S750,1,100
e8a18b9a650da8b967dd994d1f429e79we,F047,1,100
e8a1b0ca4a31f08d5cff7375c741fa2exP,V932,1,100
e8a23f1be4e2cdb9f1ba9a39fe98b56bGG,F379,1,100
e8a29bc164c8d7b121c369ee7d0daf3ehN,C144,1,20
e8a29bc164c8d7b121c369ee7d0daf3ehN,C180,1,20
e8a29bc164c8d7b121c369ee7d0daf3ehN,O198,1,20
e8a29bc164c8d7b121c369ee7d0daf3ehN,Q095,1,20
e8a29bc164c8d7b121c369ee7d0daf3ehN,Z789,1,20
e8a30122fedb4d030e2e4e3ddd278245Ny,N737,1,100
e8a32dd3c9d3cc6b9e12a88dbc56e1ebqF,F379,1,50
e8a32dd3c9d3cc6b9e12a88dbc56e1ebqF,S959,1,50
e8a349d12a20d1d14e03fe70720be9c6Ol,P949,1,100
e8a45971be1902328f66ae0319790273Ly,R892,1,100
e8a48efde5ef947d3e662a17fddde08fWZ,F047,1,100
e8a4990d9bb8c3419b9960e48eb3d66djB,Y633,1,100
e8a527630c125489954adfe69f00c69duD,J351,1,100
e8a6a94d57c10e507573efa9fa158f64tf,Y964,1,100
e8a75f575f884b7fef0ca19671c1aa5byB,N737,1,100
e8a7e22ec00a0017fbb7090b4cd2a76aMW,Y633,1,100
e8a8035766f6479a4397d7b3d498f7e1bz,F379,1,100
e8a9b6f43a281326fb6c312291bffdb1lu,W657,1,100
e8aa12ec852557f4f8c23eda07d828a9WD,B170,1,100
e8aa84b2077743bcc9af3392e98c36b0PT,K115,1,100
e8aab3fdfab8de9ead4c93fea45c121cmo,S542,1,100
e8aae4b396d9f0bd97724a2467c14d7aEc,B170,1,100
e8ab78b8ff9feeb50efa186d7ccf719dQI,Y633,1,100
e8ac1e1b906291bb5d2f04054119bd6bDF,O198,1,100
e8ade7ca85c040cefcf81b11f99fb8b6uA,V449,1,100
e8adf7d36e0255c03efe19185d7802ddtP,S542,1,100
e8ae279555c8afc027796639819c6ac8eU,X058,1,100
e8ae9705279f2929313deee91c82fd75Pi,F047,1,100
e8af0a32292a9bd252cbc3e5b7b44380se,V932,1,25
e8af0a32292a9bd252cbc3e5b7b44380se,Y633,1,25
e8af30041f6bd401856a55fa611ecf88if,F047,1,6.67
e8af30041f6bd401856a55fa611ecf88if,P949,1,6.67
e8af30041f6bd401856a55fa611ecf88if,S542,1,6.67
e8af30041f6bd401856a55fa611ecf88if,S959,1,6.67
e8af30041f6bd401856a55fa611ecf88if,V932,1,6.67
e8af694b178109649d29a903b00de09cSy,F379,1,100
e8afcb5cbfde23daf8e84ad4a3db2a46xK,A685,1,50
e8afcb5cbfde23daf8e84ad4a3db2a46xK,Y232,1,50
e8afe90d4fc01c5d3a7eaadbb6295de5if,B608,1,25
e8afe90d4fc01c5d3a7eaadbb6295de5if,J532,1,25
e8afe90d4fc01c5d3a7eaadbb6295de5if,J879,1,25
e8afe90d4fc01c5d3a7eaadbb6295de5if,V932,1,25
e8b04b8611f3722741288823913923c4Fz,N806,1,100
e8b06e6ec53adbe7cb5a47a50c8d75afMK,N806,1,100
e8b0c0da17b41e4f97f4217bff4db4b2jp,K115,1,100
e8b0d0e790bd3b44fa9bb42b464b7055Ev,K115,1,100
e8b12086e05005bd6356baaa491f83d2DT,O198,1,25
e8b12086e05005bd6356baaa491f83d2DT,P949,1,25
e8b15721f5e1e0239fc3a84a68562964yU,N806,1,50
e8b15721f5e1e0239fc3a84a68562964yU,P949,1,50
e8b199ac9f92f377ddd9336ffc7f0767XV,B170,1,100
e8b1fd6fc98a46791af1eafeb97d65f8uk,F379,1,2.33
e8b1fd6fc98a46791af1eafeb97d65f8uk,N806,1,2.33
e8b1fd6fc98a46791af1eafeb97d65f8uk,R892,1,2.33
e8b1fd6fc98a46791af1eafeb97d65f8uk,V932,1,2.33
e8b223d0cb18bb0a513f8d318ab827ceoN,Y232,1,100
e8b231b2261cd3c0ae1d0b598e8f2c39yv,Y232,1,100
e8b262c7d2ac48d8f4b4be8a187b3669FM,F047,1,4.55
e8b262c7d2ac48d8f4b4be8a187b3669FM,K115,1,4.55
e8b262c7d2ac48d8f4b4be8a187b3669FM,N806,1,4.55
e8b262c7d2ac48d8f4b4be8a187b3669FM,P949,1,4.55
e8b262c7d2ac48d8f4b4be8a187b3669FM,S959,1,4.55
e8b262c7d2ac48d8f4b4be8a187b3669FM,V932,1,4.55
e8b275894177e0c8349d29285835a7a3Vh,Y232,1,100
e8b28aece3ad9aa480ea8212cb9141d3Bs,S542,1,100
e8b2e4415733cc9dead92cb48faa4636SP,F379,1,100
e8b2eb1fc4447e4020fae7c569ba2157PJ,V449,1,100
e8b2f975c5b4ce115f8bd84655bb818fxN,O198,1,100
e8b2fbe4364684968687ab83c122fa6cJN,A845,1,100
e8b37686d77f8ecf383412c213ffcbd6UZ,R892,1,100
e8b3a2c40a236ea7df62ff7aa16c9353oE,S959,1,100
e8b3ed82c55a372cdeb3a3bd9d8ab32ewR,V449,1,100
e8b43cb265c07d18cb611a6915514f92ny,P949,1,100
e8b43f1e319e305b538a7d06a9d6f059kB,V449,1,100
e8b44ba454025c1ae430da55d097a22cPQ,F047,1,100
e8b455c44365f72c323f2920a266eba9vS,O198,1,100
e8b49c92b23ee8d25069c003ccfcfe77kM,S542,1,100
e8b4aa26e735d0225da9991e99967885Sx,R892,1,100
e8b4b30499fd99c46897bc5e0aed10a5RM,F047,1,50
e8b4b30499fd99c46897bc5e0aed10a5RM,Y232,1,50
e8b5354b18f696adc532b41dfeb9a505xy,R892,1,100
e8b58883a9a7afa797675ea84ec69f0dkn,Y633,1,100
e8b59d5ee0fdc0096026e9589d5e6193hu,J532,1,100
e8b5e36894b894db138963babba21b4ecc,V449,1,100
e8b61617f926b5b91467ffc9179f44c0kf,P543,1,100
e8b6252854ea044727b7fd04f53b0fa1WV,K115,1,100
e8b69fcfe8f50df463a738abba207f28lX,V932,1,100
e8b6a1d8ff01dd43341da348bc589161rW,N806,1,100
e8b7b938c38d3d3c2c65ec0bee38b8b2ec,A685,1,100
e8b7f365db64db0f5d0cad8512c1f7b3ko,Y633,1,100
e8b82d56cdbcc201158c89705f0e6b3aPN,R892,1,100
e8b981b6a22316a79b3bd6a6d8e494b0UH,Y232,1,100
e8b9d9e544b163dfd87d0e21601c61cbVY,R892,1,100
e8b9eda80cf8e76db9d2f0295069f235sC,J130,1,100
e8ba1e66376331fd4775376c63845e5eyc,P949,1,100
e8ba7870f4a2b1bc4bed46e37fefb972jV,K115,1,100
