job_title,job_avg_experience_rank,job_experience_threshold,job_avg_education_rank,job_education_threshold,job_comprehensive_threshold,job_hot_count
8a44fc865db9b570298f24c01c4ddf00mT,6.0,6.0,6.0,5.0,5.5,1
8a42c07ab5b6327f048b16b6ccbb2407Kl,6.0,6.0,6.0,5.0,5.5,1
e37df60d9d9e7ff9d289b2d91d15f25cxT,6.0,6.0,6.0,5.0,5.5,1
e37d8ef808411c50817fc83792137529jq,6.0,6.0,6.0,5.0,5.5,1
1fd2812ca3ab6d4b98b114ff412b8f8eCF,6.0,6.0,6.0,5.0,5.5,1
1fd0e7b728ad2da75b1d1abc9c88fad7Ms,6.0,6.0,6.0,5.0,5.5,1
1fcf7fa911e0bebcfd77700e37e22b72KK,6.0,6.0,6.0,5.0,5.5,1
1fcf685d9d0db7b111c19fcf3abdeed5rw,6.0,6.0,6.0,5.0,5.5,1
e37922c4b2bffd0aa29684a111d31a69ZR,6.0,6.0,6.0,5.0,5.5,1
e378480def22d8edbb5d7db4103252e0UX,6.0,6.0,6.0,5.0,5.5,1
57adf057ed0a1c3b307a168d01ad349bQA,6.0,6.0,6.0,5.0,5.5,1
788ae4f5e5d7b12e70fd9458633f8692Vx,6.0,6.0,6.0,5.0,5.5,1
788a3bb0e0ec82e367cb71732f14d383RD,6.0,6.0,6.0,5.0,5.5,1
7888423d62d2a7aed090ebc5bb77b2b0Vt,6.0,6.0,6.0,5.0,5.5,1
7885e2db2fad1c005213ef08bd11940bYX,6.0,6.0,6.0,5.0,5.5,1
3e72589c2ce86344907c949a62e24c1eqK,6.0,6.0,6.0,5.0,5.5,1
b23f7284e7a43245de0176dcfba0d1d5VC,6.0,6.0,6.0,5.0,5.5,1
b23f268851cf4275bce9c2c83bc67a6bhh,6.0,6.0,6.0,5.0,5.5,1
b23ed9b3ea641a8afcbcf592e99fd719HF,6.0,6.0,6.0,5.0,5.5,1
45b84ce9635aa3d70f08cf834b2b8cf9Li,6.0,6.0,6.0,5.0,5.5,1
45c0796f26460b39c5bcc28ea5754886jn,6.0,6.0,6.0,5.0,5.5,1
45bff1a73dafac52863e0c0ccd7ef925KH,6.0,6.0,6.0,5.0,5.5,1
45bf83370fa128bd094a5ce6694ffba2Dl,6.0,6.0,6.0,5.0,5.5,1
b2509d94c3082afb15168a34aa4055d1yd,6.0,6.0,6.0,5.0,5.5,1
b24f42d588fd7cab8d2c2799a963ba42rL,6.0,6.0,6.0,5.0,5.5,1
b24f279634efab2acf07d07be712f316sO,6.0,6.0,6.0,5.0,5.5,1
b24bd86a16be255032f875618eed9c04ZW,6.0,6.0,6.0,5.0,5.5,1
b24b2e4d60321fe526b79105f2a6b999Qa,6.0,6.0,6.0,5.0,5.5,1
8a36b1c698dba2e863fa48e10196a4eaRU,6.0,6.0,6.0,5.0,5.5,1
8a35336b64ed3c13e18fde5992b59589TV,6.0,6.0,6.0,5.0,5.5,1
57b4cb08d8cef34b03a01f37c700b52fes,6.0,6.0,6.0,5.0,5.5,1
57b4a2c7e5ad5c8a30c543ebb53b57eaQR,6.0,6.0,6.0,5.0,5.5,1
1fcadd95d5c89d8db860a4605752fb91rV,6.0,6.0,6.0,5.0,5.5,1
e380078541d9f88cd674e5899732eee7QY,6.0,6.0,6.0,5.0,5.5,1
e37fb28158538221fca359179d051122Wx,6.0,6.0,6.0,5.0,5.5,1
e37f769f5f6b315214dd887be0cf8746Ad,6.0,6.0,6.0,5.0,5.5,1
e37f4264e7d5fba42fbad00e6afc7f19Pr,6.0,6.0,6.0,5.0,5.5,1
e37e4b7084ee539105902b7ad470dba1Ma,6.0,6.0,6.0,5.0,5.5,1
8a2e22b4a91a071aec3fa1a22692162bvN,6.0,6.0,6.0,5.0,5.5,1
1fc72404a64fb06aedf466dfaf875bd1YZ,6.0,6.0,6.0,5.0,5.5,1
1fc6bb4db75e33201a8bdbdf41dcdfacPO,6.0,6.0,6.0,5.0,5.5,1
1fc6b1112cce78938dd100830d9bb30amP,6.0,6.0,6.0,5.0,5.5,1
1fc69344e975339664cfadbd0b8dbe31wq,6.0,6.0,6.0,5.0,5.5,1
e387d7fdf029742c37c3dbfbcf11374fPn,6.0,6.0,6.0,5.0,5.5,1
e38425963dbce9572804ee7dfde65e65ny,6.0,6.0,6.0,5.0,5.5,1
e38387809e5e81e33f0138b08069fc38mR,6.0,6.0,6.0,5.0,5.5,1
e3826bc8875960e02519aceae829d4f9VK,6.0,6.0,6.0,5.0,5.5,1
57aac7bfe2b7e1b757eed1729cf0cf4dDv,6.0,6.0,6.0,5.0,5.5,1
57aa93b3a6fddf218d571c189451af64Px,6.0,6.0,6.0,5.0,5.5,1
1fc94a19be1c5772b16cfe5153c04dd7wf,6.0,6.0,6.0,5.0,5.5,1
6e7df0455d7c7430087c421d76e52575hn,6.0,6.0,6.0,5.0,5.5,1
6e7ab0c9819df477ffdde1e98fb260b2Ve,6.0,6.0,6.0,5.0,5.5,1
6e77ea26d2fa3a6223560eb1633ac23erT,6.0,6.0,6.0,5.0,5.5,1
6e7648d858080348b8dc57e558979789Hb,6.0,6.0,6.0,5.0,5.5,1
6e7566d4bd11d9abccea2dc6fdc3e2dchZ,6.0,6.0,6.0,5.0,5.5,1
8a3062c5f62a376a709b18fded582765yb,6.0,6.0,6.0,5.0,5.5,1
8a2fb7e71c3bd0997590faf89c918766WW,6.0,6.0,6.0,5.0,5.5,1
f686c5a11a6e0724ca34ded170d4f6b3jb,6.0,6.0,6.0,5.0,5.5,1
f6863f7459a13c5210514e1af80bb957pr,6.0,6.0,6.0,5.0,5.5,1
140cf158f29616833a86bfcea86617e3Cz,6.0,6.0,6.0,5.0,5.5,1
1409079a6c05fe432d30592d302cf3ffwf,6.0,6.0,6.0,5.0,5.5,1
1408fcd450f3d147603beb47038d97f8Ln,6.0,6.0,6.0,5.0,5.5,1
14082e3af154feb9ae5244818a853b2amx,6.0,6.0,6.0,5.0,5.5,1
f6857494991510f15bf40f2e9208b8fcmH,6.0,6.0,6.0,5.0,5.5,1
fe94d71389592c79fd553acd24749c62XV,6.0,6.0,6.0,5.0,5.5,1
fe9410d6f87b7dff0442b555ee2cbe0fRq,6.0,6.0,6.0,5.0,5.5,1
fe930784349adc11a884ff4b2f8956b3FN,6.0,6.0,6.0,5.0,5.5,1
fe923e266f928e37c9ba809b26b1dd92Zb,6.0,6.0,6.0,5.0,5.5,1
fe8fe8df86c1cddc7234fa2b4f589a88dY,6.0,6.0,6.0,5.0,5.5,1
fe8ed69351d5ac2fb331593b10d2a026bS,6.0,6.0,6.0,5.0,5.5,1
45ba055d00b606eb6f177c8009411f97tc,6.0,6.0,6.0,5.0,5.5,1
45b9e65094fd34536cce5a70b791a4baEH,6.0,6.0,6.0,5.0,5.5,1
0afc41b41300fe1203d97676e878ac62fD,6.0,6.0,6.0,5.0,5.5,1
0afa13712d1e50cf08e959139a77621fOG,6.0,6.0,6.0,5.0,5.5,1
3e739cecd716beffe23cf757de82b6b4RN,6.0,6.0,6.0,5.0,5.5,1
3e726620e1937eed1dbd4e36c5423f54Xp,6.0,6.0,6.0,5.0,5.5,1
1414567012a41611338f8fa64db263e8rP,6.0,6.0,6.0,5.0,5.5,1
e393ad358a76f0cb9b06f20d1a9c5abbEn,6.0,6.0,6.0,5.0,5.5,1
e38f4a91be96a7951f397e45e2d3ef33HD,6.0,6.0,6.0,5.0,5.5,1
e38dc85cba0b73c8524c33920d8a7189rO,6.0,6.0,6.0,5.0,5.5,1
e38d4976bed141bc975f83d55c6796bcqA,6.0,6.0,6.0,5.0,5.5,1
e38c670b3552e89f0eb1c4c66a63e2cbCB,6.0,6.0,6.0,5.0,5.5,1
e3891fea3e3efc2e2f20f67cef12d5dfCU,6.0,6.0,6.0,5.0,5.5,1
8a2b0151862d321d0be981e14f72a298VL,6.0,6.0,6.0,5.0,5.5,1
8a2ab4f9492c415cfe235d86ff7a2e0eMm,6.0,6.0,6.0,5.0,5.5,1
8a2a13588f0c02f32007c37e4309393eDS,6.0,6.0,6.0,5.0,5.5,1
8a28232360dd847ef0387a60de391eecnY,6.0,6.0,6.0,5.0,5.5,1
8a27195a43762883b4846267573da906Jr,6.0,6.0,6.0,5.0,5.5,1
8a25bb42e12296199d759c4b07b1020eaM,6.0,6.0,6.0,5.0,5.5,1
e397f694c90e7f2e6257e9df20bd0489qU,6.0,6.0,6.0,5.0,5.5,1
1fc29cbd2b8d8f83e6c6212a12843b73Sl,6.0,6.0,6.0,5.0,5.5,1
8a18ad7d7bd7477a025da0e9f206fcb6oq,6.0,6.0,6.0,5.0,5.5,1
e3a0ae7c7fe92afbb8752f8428688eeefC,6.0,6.0,6.0,5.0,5.5,1
e39f921bcad332b2ebb8e1689f789e42tJ,6.0,6.0,6.0,5.0,5.5,1
657f2e5ee922ed52325deef8bff111bcbI,6.0,6.0,6.0,5.0,5.5,1
743340e7a96ec029180253ce6e5261f6Fe,6.0,6.0,6.0,5.0,5.5,1
742ebe10ee036b533f1626696380a9b2Mn,6.0,6.0,6.0,5.0,5.5,1
7ae9f7fe2196d95a87b3be67a3cd0f87SJ,6.0,6.0,6.0,5.0,5.5,1
7ae9cfe7e5a02dc074c562d8da640228MB,6.0,6.0,6.0,5.0,5.5,1
6122f3b1d0f5b03d6a7bc35c31b8f438ds,6.0,6.0,6.0,5.0,5.5,1
fe980024676215ab2c5ca6ea28bb78fcKR,6.0,6.0,6.0,5.0,5.5,1
fe97c32514c78d94584e9c1c799310baoT,6.0,6.0,6.0,5.0,5.5,1
fe97be63c8c7e610a6a2bc4c6000c072vR,6.0,6.0,6.0,5.0,5.5,1
e39ee223565931d4d968e68d68f7f2e9Wn,6.0,6.0,6.0,5.0,5.5,1
e39d2d7225e10ef26dd1a4241c555281om,6.0,6.0,6.0,5.0,5.5,1
e39adaedf64c02de54fb84cef849a77eGT,6.0,6.0,6.0,5.0,5.5,1
e39abe6f5f0e9e25cc0719c53cb95c4fSw,6.0,6.0,6.0,5.0,5.5,1
e398c9bc7d0733c792e9ad34fb0fd6c6cn,6.0,6.0,6.0,5.0,5.5,1
8a2ca06d57aafa6b4d3df57fecee9b29YY,6.0,6.0,6.0,5.0,5.5,1
0d0780be06bfc7d21223a65c649b5d50sF,6.0,6.0,6.0,5.0,5.5,1
0d065beb8a60a6369db1397d3670c80fcE,6.0,6.0,6.0,5.0,5.5,1
e3a82fd0679ed0d4392880b64922e808Xq,6.0,6.0,6.0,5.0,5.5,1
e3a6d17e8242d23eddbab1a14fd804a7hU,6.0,6.0,6.0,5.0,5.5,1
8a24d6e6ccd7cd2fa245232d6ee5c2d4Gi,6.0,6.0,6.0,5.0,5.5,1
8a22a901f312a8198e2d341f7e052a38aO,6.0,6.0,6.0,5.0,5.5,1
8a21e9c03e5e08b69fc74fe62e460a46uI,6.0,6.0,6.0,5.0,5.5,1
8a1fda72b06c2d0406a553c75dd48ce5CS,6.0,6.0,6.0,5.0,5.5,1
8a19e6d82c052eef917c8e24f5140e99ee,6.0,6.0,6.0,5.0,5.5,1
8a1979d5eefe1e70961d55e2f98e3459SI,6.0,6.0,6.0,5.0,5.5,1
140d7f78f4af95e1c881c4793021e772Xj,6.0,6.0,6.0,5.0,5.5,1
f67f713a181422ae758f9404912ef4baAP,6.0,6.0,6.0,5.0,5.5,1
f67e2a6166aad2517a2680b11a1e4e4fDU,6.0,6.0,6.0,5.0,5.5,1
f67d2824729fc8d8f37962b121a862baHa,6.0,6.0,6.0,5.0,5.5,1
f67c13c6550d671b455b861bde62d3f9du,6.0,6.0,6.0,5.0,5.5,1
f67bd72a8dbd141d6ad7e2c3c08d25d6Fm,6.0,6.0,6.0,5.0,5.5,1
7f8abb68782cc20e845d4ef0a6fda35bAJ,6.0,6.0,6.0,5.0,5.5,1
3e79e3a8ba9c700f69470386457a4114Re,6.0,6.0,6.0,5.0,5.5,1
3e779d362726922ba279a627b89580afGx,6.0,6.0,6.0,5.0,5.5,1
3e76ea3f1ff4f702eda91966d703728bwk,6.0,6.0,6.0,5.0,5.5,1
b237d72b5cfd4bb14efa65cfe13166afkj,6.0,6.0,6.0,5.0,5.5,1
b236298daeabd9feb253c2cfc3fe6dd9Ng,6.0,6.0,6.0,5.0,5.5,1
b2349065f178ad164be90e3327cb348fpU,6.0,6.0,6.0,5.0,5.5,1
a66bfdb4999cc2e6bd71f7fcdae803b7zW,6.0,6.0,6.0,5.0,5.5,1
45b7221682519d741ab890436721ee99sS,6.0,6.0,6.0,5.0,5.5,1
a66157bee63b734fe9e0b7996a04d764fB,6.0,6.0,6.0,5.0,5.5,1
a65fdeb5f50640ac2fd8649e21d77830sM,6.0,6.0,6.0,5.0,5.5,1
a65d7c3b740c9be48f457990f38bfc31YB,6.0,6.0,6.0,5.0,5.5,1
a65d70b28b900086d3c4fc173016f3e9eu,6.0,6.0,6.0,5.0,5.5,1
7f8a4238eda1ccdab3bef00bdc7fadedqT,6.0,6.0,6.0,5.0,5.5,1
7f89f685608ae049d6d699c79e12737daW,6.0,6.0,6.0,5.0,5.5,1
7f890a242e09de014f9e195c2ff85adcRl,6.0,6.0,6.0,5.0,5.5,1
8a177b3d68817d5ffd068cb615e5408dAi,6.0,6.0,6.0,5.0,5.5,1
8a14054c7116227c978f02e450781fd9dm,6.0,6.0,6.0,5.0,5.5,1
1fb80683b60f9901cd3f4e9e1b36c38dhq,6.0,6.0,6.0,5.0,5.5,1
e3aedb222cc85c7c025bb07f893ae3dckz,6.0,6.0,6.0,5.0,5.5,1
e3ae98bdfe53e0aada8d61fcdabb0924pN,6.0,6.0,6.0,5.0,5.5,1
e3abc8d6706df105bcbfdf131fff9b8fvC,6.0,6.0,6.0,5.0,5.5,1
e3ab3f51990f205a2e4a6310722a8246eW,6.0,6.0,6.0,5.0,5.5,1
e3a9c839c94ff705193582648d2cc613Rf,6.0,6.0,6.0,5.0,5.5,1
e3a93aed09471506a74f41f225aaf57bqS,6.0,6.0,6.0,5.0,5.5,1
1fbca7f4097ba5a65dbe7ecf95c789a6Dr,6.0,6.0,6.0,5.0,5.5,1
1fbc0dc0f56e65f365ab16bedd362ca3wi,6.0,6.0,6.0,5.0,5.5,1
6e737cff0219a1e5d7d7a8bd8cc65913To,6.0,6.0,6.0,5.0,5.5,1
6e735792b71061edf5f354ac935fbc06Hf,6.0,6.0,6.0,5.0,5.5,1
6e714f8dda2b299172ebd5b26b30381bgO,6.0,6.0,6.0,5.0,5.5,1
e3b718c099a2e4514afb666d32c20975Pg,6.0,6.0,6.0,5.0,5.5,1
1fbc03a5c68e6cbf51f4592b593febdbqL,6.0,6.0,6.0,5.0,5.5,1
1fbbb31e07ce4c225cc7c1f00cba8126sL,6.0,6.0,6.0,5.0,5.5,1
1fb93f54b29d889d0ea5953a424a3fc1fA,6.0,6.0,6.0,5.0,5.5,1
57bd768cf169b4fcfecc43aba16d9f06Of,6.0,6.0,6.0,5.0,5.5,1
57bd6fbdcd0fe6f1b6489dad105e87ffKs,6.0,6.0,6.0,5.0,5.5,1
57bc63f12bbb18d9e3dfcc8c6cec5b81Dd,6.0,6.0,6.0,5.0,5.5,1
57bafbca1774ca9c4e5ea2c2b0dc5a13co,6.0,6.0,6.0,5.0,5.5,1
57ba87d9ff70bf0a1fc7cbd9a487205bGZ,6.0,6.0,6.0,5.0,5.5,1
62ab094e969bfa54189c5c30614d7bbbge,6.0,6.0,6.0,5.0,5.5,1
62aac632c09182e556f5fdf88b9076ccYo,6.0,6.0,6.0,5.0,5.5,1
62a9f4cd284049f5d2705f5281aa81a0iq,6.0,6.0,6.0,5.0,5.5,1
62a99944c16675936377b5e467a2f132Ee,6.0,6.0,6.0,5.0,5.5,1
62a952053d0f2cabbb9f4d44d49b09acna,6.0,6.0,6.0,5.0,5.5,1
62a86f512040fbbfadc8262994c10153Py,6.0,6.0,6.0,5.0,5.5,1
62a81b5e93438df492e3fcc8b3e856c8Ay,6.0,6.0,6.0,5.0,5.5,1
e3ba29d326d8397ac3fe08993b0e247dvc,6.0,6.0,6.0,5.0,5.5,1
6968c8f10432a42ccd7bca1060dd2f15WN,6.0,6.0,6.0,5.0,5.5,1
6e7384024f994fa6bf84d467298f4480mf,6.0,6.0,6.0,5.0,5.5,1
a6662cbf4d4645cc713a6e6805020fe5FE,6.0,6.0,6.0,5.0,5.5,1
a664680a6eb0f004dd559655061d2930zh,6.0,6.0,6.0,5.0,5.5,1
0af4d90704f9a22ee764eca4cb7adb26Gb,6.0,6.0,6.0,5.0,5.5,1
0af4d214bfcd1065f1cae24d089fac8byM,6.0,6.0,6.0,5.0,5.5,1
45b8db2869181bb5828b60f0e999b2f2st,6.0,6.0,6.0,5.0,5.5,1
b2327a721e5b2a5aeab5ee8b2bec2394uc,6.0,6.0,6.0,5.0,5.5,1
b22e8a1bb71949df0ed9b07fb3ee5770ZT,6.0,6.0,6.0,5.0,5.5,1
b22e42f8661e019dd4e1c8babb5cb34afj,6.0,6.0,6.0,5.0,5.5,1
b22df89a4cae481f568352af3c43ca0fZT,6.0,6.0,6.0,5.0,5.5,1
b22d11a7e4a4b4b5f4893f5b168947c3FA,6.0,6.0,6.0,5.0,5.5,1
742e68dbb6389145a3a4ac670477b9f8MM,6.0,6.0,6.0,5.0,5.5,1
658916c6986213d595563358e6270f98Tx,6.0,6.0,6.0,5.0,5.5,1
6588ef5d72c0eb36d69ab8df4baaf2caAR,6.0,6.0,6.0,5.0,5.5,1
e3c6537b49de1326113b1b2b32993cc7Ju,6.0,6.0,6.0,5.0,5.5,1
e3c54f34d0daad0a8add3b0a76fae4aanZ,6.0,6.0,6.0,5.0,5.5,1
e3c4ae32ac2cbf60a599aa05a97149fcVd,6.0,6.0,6.0,5.0,5.5,1
e3c41fbf4f56172837d9635a80cd23e8FR,6.0,6.0,6.0,5.0,5.5,1
e3c24b09a295ac07e7fb0e9252815a89dc,6.0,6.0,6.0,5.0,5.5,1
e3c01d27e53d1f5fbc675c80befdd859SI,6.0,6.0,6.0,5.0,5.5,1
e3bdf6c39577888f417bb3cd1b019ba8ib,6.0,6.0,6.0,5.0,5.5,1
e3bd7798705fe8296979a573456b15c0EK,6.0,6.0,6.0,5.0,5.5,1
62abe3494ce77388783466f4cf54ac86yB,6.0,6.0,6.0,5.0,5.5,1
57c272adc5fe820279eb6223f60ed1a6og,6.0,6.0,6.0,5.0,5.5,1
8a1157cf7ef8dee190247aaffbe2e414iC,6.0,6.0,6.0,5.0,5.5,1
8a108c5ecf7c026474c362e81bbc1f47nm,6.0,6.0,6.0,5.0,5.5,1
8a0de78dba698a64724f89404e1630a3hH,6.0,6.0,6.0,5.0,5.5,1
8a0dd46944e601c0818404fb56fb8464sL,6.0,6.0,6.0,5.0,5.5,1
e3ca6764c116d13cf4743cdd82cdedd5gs,6.0,6.0,6.0,5.0,5.5,1
e3c9904791942da704b286c9c5bdd5fckP,6.0,6.0,6.0,5.0,5.5,1
e3c84f3d605f00af4536e0a1f586c54eYx,6.0,6.0,6.0,5.0,5.5,1
1fb7e623d4d66c1cb87312b23d9efd78zG,6.0,6.0,6.0,5.0,5.5,1
1fb4ee5f745933f11611bf5c377d5378KX,6.0,6.0,6.0,5.0,5.5,1
e3d35f01a37c5b8e5d4d72bc59353d92mJ,6.0,6.0,6.0,5.0,5.5,1
e3d1f51669d7e83f7bfbe59b7cefd13dto,6.0,6.0,6.0,5.0,5.5,1
e3d0dd069e2cc852a2b3d0f8099767ddIy,6.0,6.0,6.0,5.0,5.5,1
1fb1cce9f629dcd534fa70cb7bffbbb8gM,6.0,6.0,6.0,5.0,5.5,1
1fb0fc38e5c3e3ba83089b22bdb02a6clF,6.0,6.0,6.0,5.0,5.5,1
1fafc46bf702d5ca9b4dfe0a95202cd6wn,6.0,6.0,6.0,5.0,5.5,1
1faf92cb04367bd36c70bac5476e0fd5oe,6.0,6.0,6.0,5.0,5.5,1
1fae0bf903a456d783fd7c6b134cc0efyw,6.0,6.0,6.0,5.0,5.5,1
1fad40f75bd2ea7067cacddd5105c05fGM,6.0,6.0,6.0,5.0,5.5,1
e3cd755025690fd937f56a7a09517265Cm,6.0,6.0,6.0,5.0,5.5,1
788be0782f9a6f169cda3722116665d0cE,6.0,6.0,6.0,5.0,5.5,1
57c4d92de7905041095ad6f316050706ii,6.0,6.0,6.0,5.0,5.5,1
57cb2e87fab6a8f606c526790e4973b9vN,6.0,6.0,6.0,5.0,5.5,1
57c82416b7ea83c696713d9063450735tu,6.0,6.0,6.0,5.0,5.5,1
57c7d60db1eeca2017678e6823e2825dHP,6.0,6.0,6.0,5.0,5.5,1
57c761a9bfff9c0a681a9e08e966738aqN,6.0,6.0,6.0,5.0,5.5,1
8a0d5245b209d7872e6efcc9281f5c71GY,6.0,6.0,6.0,5.0,5.5,1
3e7b94268facaecf82a6468b111c5fdbdI,6.0,6.0,6.0,5.0,5.5,1
0b4c99103bcfe6be262df0c476593bf2dW,6.0,6.0,6.0,5.0,5.5,1
0b4bd774ec0b3aebeb6d6b9806006e4eyB,6.0,6.0,6.0,5.0,5.5,1
0b4ae5f6f40606fe4d84286e6654e50bQP,6.0,6.0,6.0,5.0,5.5,1
b22be075a19b42cafdf663ed74f28503pq,6.0,6.0,6.0,5.0,5.5,1
b22b5c877ce162437320f59e37ecd972eh,6.0,6.0,6.0,5.0,5.5,1
b229a0733a596581b21bbc77cf04d6bbxa,6.0,6.0,6.0,5.0,5.5,1
b229707c4b90aefc6d8efc9ea7dec6b8zj,6.0,6.0,6.0,5.0,5.5,1
b22884d1fb909996f3be731585309c86wq,6.0,6.0,6.0,5.0,5.5,1
3e84285261b172b7a0e860da1c4846c1kC,6.0,6.0,6.0,5.0,5.5,1
a669f9c41f5a77aac084b3a735aefd84Lc,6.0,6.0,6.0,5.0,5.5,1
8a0943b158da628fbc4c941d20126606FF,6.0,6.0,6.0,5.0,5.5,1
e3db039d57546e5477e0ad48df0a9253gf,6.0,6.0,6.0,5.0,5.5,1
e3d9bf0d06f1904dea50a551105793e4xS,6.0,6.0,6.0,5.0,5.5,1
e3d82a1c4efb049858e00b1172b944fdzJ,6.0,6.0,6.0,5.0,5.5,1
e3d724510c0d337c80f9dfbfffb4a680SI,6.0,6.0,6.0,5.0,5.5,1
6c5e57a4121e2e2da2c7758425b4a513ll,6.0,6.0,6.0,5.0,5.5,1
6ac9a54d9ae052ab7d3e59a5f436260eDp,6.0,6.0,6.0,5.0,5.5,1
6ac70cbb33ced7abcc8a53df2093b8cbII,6.0,6.0,6.0,5.0,5.5,1
6ac684b237ad0657cbea643570729d58jS,6.0,6.0,6.0,5.0,5.5,1
5e3ce3efaee90fe75b4998b0813f1f0ewW,6.0,6.0,6.0,5.0,5.5,1
5e3bc5ed8a2448e277b02c83142e955bUO,6.0,6.0,6.0,5.0,5.5,1
3e83dce0502a33e2b582ed74f6aa34c4fA,6.0,6.0,6.0,5.0,5.5,1
3e7f7a48554753195692dd8785cddb14nz,6.0,6.0,6.0,5.0,5.5,1
b227fad93a05ca3415b8b81b3c28b0d3FI,6.0,6.0,6.0,5.0,5.5,1
b2270925fda56f239898f94eb817f145FM,6.0,6.0,6.0,5.0,5.5,1
b226ae614e6f4fa7603df8a5b78a931dFG,6.0,6.0,6.0,5.0,5.5,1
b2209c259cc96621ac7ab9ac174bd48fhd,6.0,6.0,6.0,5.0,5.5,1
b21fc2f83a9902e1d032a43accfd8124hE,6.0,6.0,6.0,5.0,5.5,1
45b15510c0731fd9df048f63b02948c1lG,6.0,6.0,6.0,5.0,5.5,1
e3e19014268bad45202b95e24c620b39NX,6.0,6.0,6.0,5.0,5.5,1
e3e1626dbedd62c91d8c6c086c36575aOp,6.0,6.0,6.0,5.0,5.5,1
e3e0a0a9e108c881acffd90ae49e46bdcV,6.0,6.0,6.0,5.0,5.5,1
e3df5e120c5e3edaca7e552854d05bf3zn,6.0,6.0,6.0,5.0,5.5,1
e3dc9d24fb66d9a2745a4996288c7ec7GH,6.0,6.0,6.0,5.0,5.5,1
1faa953ab0ceafe5c33352a39ffe54d0tz,6.0,6.0,6.0,5.0,5.5,1
1fa8fe2e1d76501d0d6e0d64af8442c7DR,6.0,6.0,6.0,5.0,5.5,1
1fa6121d945025d039fc4fa44f92007dPE,6.0,6.0,6.0,5.0,5.5,1
8a0584ca153869f440145f2c253ca03cfA,6.0,6.0,6.0,5.0,5.5,1
8a048f24b1e7a2a09a6e20818e17031eZr,6.0,6.0,6.0,5.0,5.5,1
8a033c62b2db8952d181199e662b4640vA,6.0,6.0,6.0,5.0,5.5,1
8a0304aa3957a277a2a2d2ff0777ac24Gc,6.0,6.0,6.0,5.0,5.5,1
e3e35a658dd3767fa52b833abf8afdd7cK,6.0,6.0,6.0,5.0,5.5,1
e3e1f1875eab8428f7fdf6f17c92ea38xz,6.0,6.0,6.0,5.0,5.5,1
3e8971386c15e09c761ce15edda86676wK,6.0,6.0,6.0,5.0,5.5,1
3e8590b70b19fa159d01e06979ae3f35PH,6.0,6.0,6.0,5.0,5.5,1
3e850c10140aa1c5110be15936d1ce7eUZ,6.0,6.0,6.0,5.0,5.5,1
b217877e2cda30480c692baf54067d1eHx,6.0,6.0,6.0,5.0,5.5,1
b216ecc2d37b2390b777bd103e2b684fka,6.0,6.0,6.0,5.0,5.5,1
0edcc89617c38f8cb2036cd9151b6fe2Oi,6.0,6.0,6.0,5.0,5.5,1
0e08c67bd355d2e32ea1a7fffa1958f5Qj,6.0,6.0,6.0,5.0,5.5,1
fe98ee14a2a4b4ca054f94a0507fa6c3Wj,6.0,6.0,6.0,5.0,5.5,1
7af2d9c2359e5034b968af65f6afa8e4Oh,6.0,6.0,6.0,5.0,5.5,1
7af1dd1c22f44cb38fe9a12e96009836CC,6.0,6.0,6.0,5.0,5.5,1
7af1bdeadf20ac804cc5797319cdeb17MO,6.0,6.0,6.0,5.0,5.5,1
7af0d2aa45dc6d6757b9e3441235f349AJ,6.0,6.0,6.0,5.0,5.5,1
7af03d8a522eed922c7361c88fe308bdmN,6.0,6.0,6.0,5.0,5.5,1
1fa2f8144ac3b0ba04945b057d7c6b08pf,6.0,6.0,6.0,5.0,5.5,1
1fa1d760d47187a4fd388f85d228024emx,6.0,6.0,6.0,5.0,5.5,1
1fa0cf3990434e4e17b59d724b21be49ka,6.0,6.0,6.0,5.0,5.5,1
e3eb87dc2e6278670dfdc6a09d0380c3gQ,6.0,6.0,6.0,5.0,5.5,1
e3e840013b68703eedc4f685a41b7d10WI,6.0,6.0,6.0,5.0,5.5,1
e3e72bdaee7c038bcb76ee8399a79e18ye,6.0,6.0,6.0,5.0,5.5,1
8a08e8ab959cdf59eb1bec080f65e2f0HM,6.0,6.0,6.0,5.0,5.5,1
89ff901f145833b56854ea402f2fccaaEM,6.0,6.0,6.0,5.0,5.5,1
57cf5f81fbd945f0f1c587cda185d778UG,6.0,6.0,6.0,5.0,5.5,1
1f9907961ce364436a9bfd65796df830Kc,6.0,6.0,6.0,5.0,5.5,1
e3eec7588d2c61c958c5a8d3eb7d0b47GU,6.0,6.0,6.0,5.0,5.5,1
e3ee9e777c231216407737acaa571f5ctd,6.0,6.0,6.0,5.0,5.5,1
e3ed6a20386efb73d20f23a8b135c9b5QI,6.0,6.0,6.0,5.0,5.5,1
e3ec69a44be79ad86e024602f932618ckD,6.0,6.0,6.0,5.0,5.5,1
57d36d275636daae535d96c3c0148841hH,6.0,6.0,6.0,5.0,5.5,1
57d223e08493190b97bb9a138280e138QE,6.0,6.0,6.0,5.0,5.5,1
09e031dcd70eb7d4e016f58bb2bb7b69We,6.0,6.0,6.0,5.0,5.5,1
09de8e0b1d4568f7d991a31b6186f75fuk,6.0,6.0,6.0,5.0,5.5,1
1f954c13d40617eb80ba8b552ef389eeeC,6.0,6.0,6.0,5.0,5.5,1
